date current wind salinity temperature
2015-11-30 0.302714 4.361974 35.475292 28.302326
2015-12-01 0.15826872 4.611983 35.491436 28.302816
2015-12-02 0.16705224 5.9527087 35.484753 27.925856
2015-12-03 0.1656221 5.9629292 35.482666 27.878555
2015-12-04 0.196385 7.782592 35.489998 27.892542
2015-12-05 0.33995846 7.2453556 35.480923 27.650343
2015-12-06 0.25106922 5.7105575 35.46963 27.573946
2015-12-07 0.2667532 5.4856467 35.457855 27.657557
2015-12-08 0.21616971 6.4434342 35.47143 27.802317
2015-12-09 0.21116449 5.1849594 35.470512 27.806904
2015-12-10 0.2782785 4.735876 35.46487 28.092169
2015-12-11 0.26262516 3.6639752 35.466557 28.60899
2015-12-12 0.2623971 3.4407067 35.48666 28.747261
2015-12-13 0.2872212 5.3085394 35.44216 28.4856
2015-12-14 0.18588115 5.9881077 35.443657 28.49097
2015-12-15 0.1801643 5.773751 35.45413 28.46617
2015-12-16 0.1484496 5.2281055 35.454624 28.442356
2015-12-17 0.12951194 4.5561643 35.459858 28.297148
2015-12-18 0.22077443 6.874372 35.456333 28.096836
2015-12-19 0.2223551 7.569773 35.43969 27.871803
2015-12-20 0.21810813 7.626681 35.44469 27.821447
2015-12-21 0.24295078 7.0304694 35.45606 27.969782
2015-12-22 0.26674888 6.854301 35.461742 28.085934
2015-12-23 0.29419547 5.847869 35.466156 28.05257
2015-12-24 0.27204657 4.730714 35.476063 28.191673
2015-12-25 0.2789148 4.274728 35.47059 28.497381
2015-12-26 0.25143465 2.8296614 35.452343 28.900019
2015-12-27 0.23790944 3.1023884 35.4492 29.005856
2015-12-28 0.20911302 4.5869064 35.426556 28.471302
2015-12-29 0.32442102 8.458346 35.237267 27.952261
2015-12-30 0.3320691 9.848662 35.380913 27.713339
2015-12-31 0.15780552 5.6302323 35.39267 27.86386
2016-01-01 0.13305819 3.64082 35.394257 28.15755
2016-01-02 0.28218654 5.283414 35.37513 28.05996
2016-01-03 0.43618843 7.101825 35.310665 27.95613
2016-01-04 0.32875177 5.5547867 35.340054 28.37883
2016-01-05 0.40638858 4.9026427 35.36919 28.578781
2016-01-06 0.37555233 5.085962 35.397167 29.143684
2016-01-07 0.3197963 4.741378 35.411213 29.23947
2016-01-08 0.26145613 3.513613 35.40482 29.24409
2016-01-09 0.29289562 5.0945883 35.37835 28.548643
2016-01-10 0.27807447 5.0276933 35.37305 28.428188
2016-01-11 0.2623491 4.7651634 35.38256 28.282555
2016-01-12 0.26757076 5.005985 35.384953 28.29274
2016-01-13 0.27433586 5.5526586 35.378582 28.360937
2016-01-14 0.26966172 5.785627 35.383076 28.61613
2016-01-15 0.31279328 4.704643 35.39098 28.908415
2016-01-16 0.2278535 4.4405003 35.40574 29.199478
2016-01-17 0.22557713 5.687233 35.389927 29.112162
2016-01-18 0.29164648 5.782646 35.340645 29.135307
2016-01-19 0.31941295 7.6155295 35.325417 28.661411
2016-01-20 0.29818186 6.9726295 35.31996 28.799843
2016-01-21 0.32043457 6.3240466 35.305496 28.839863
2016-01-22 0.28450388 5.330879 35.307766 29.03698
2016-01-23 0.29165283 3.0495028 35.32815 29.482485
2016-01-24 0.3473699 4.8597317 35.34733 29.229206
2016-01-25 0.34642988 5.0276537 35.36605 29.423775
2016-01-26 0.24611846 4.379986 35.3765 29.398806
2016-01-27 0.2110278 4.492987 35.38019 29.665148
2016-01-28 0.29288375 4.006355 35.382736 29.82563
2016-01-29 0.347886 5.3045964 35.39927 29.742159
2016-01-30 0.3280246 5.214667 35.436733 29.823751
2016-01-31 0.25796416 4.7198377 35.44743 29.885477
2016-02-01 0.18059899 4.8271084 35.44067 29.87368
2016-02-02 0.2868887 4.7157817 35.429813 29.749056
2016-02-03 0.448534 6.463439 35.389114 29.592318
2016-02-04 0.31917968 3.2295346 35.32468 29.876057
2016-02-05 0.3862421 4.92614 35.28429 29.896433
2016-02-06 0.30317372 5.020634 35.249504 29.820923
2016-02-07 0.28269458 1.9972951 35.225365 30.558304
2016-02-08 0.32220477 5.2097893 35.22504 30.250732
2016-02-09 0.51820046 10.125579 35.290936 28.713715
2016-02-10 0.3733723 8.584711 35.343147 28.141716
2016-02-11 0.28696865 6.3269606 35.346626 28.22006
2016-02-12 0.326605 5.6092587 35.333366 28.443066
2016-02-13 0.30135253 4.017577 35.318672 28.685598
2016-02-14 0.146372 1.2962377 35.312412 29.502684
2016-02-15 0.1086367 2.6026406 35.31955 30.120314
2016-02-16 0.21284823 2.9620574 35.32686 30.399391
2016-02-17 0.17625993 3.3045309 35.312202 30.79119
2016-02-18 0.27280456 4.498428 35.29937 30.811337
2016-02-19 0.39941347 3.1679964 35.271458 30.86329
2016-02-20 0.31926513 2.7136714 35.26046 31.361856
2016-02-21 0.27959767 5.530529 35.239315 30.745111
2016-02-22 0.39284816 9.854577 35.179123 29.326454
2016-02-23 0.32835025 10.120343 35.175465 28.98885
2016-02-24 0.23097637 7.48085 35.179054 29.124737
2016-02-25 0.1904625 5.055308 35.169178 29.37354
2016-02-26 0.15735732 3.1514413 35.168762 29.817484
2016-02-27 0.22075428 3.4481564 35.17447 30.17295
2016-02-28 0.15064242 1.7354157 35.189026 30.814617
2016-02-29 0.1542562 2.411532 35.195923 31.29695
2016-03-01 0.23062032 3.0610776 35.127502 30.920559
2016-03-02 0.30627725 8.954426 35.097374 29.643494
2016-03-03 0.18278411 8.4446 35.032566 29.25766
2016-03-04 0.20265482 7.1534142 35.014606 29.219917
2016-03-05 0.25787225 5.288777 34.899876 29.243752
2016-03-06 0.35029384 4.2384987 34.72842 29.413765
2016-03-07 0.28306314 2.5742636 34.67931 29.881054
2016-03-08 0.29663324 5.025976 34.657997 29.774544
2016-03-09 0.3326244 5.753816 34.823105 29.476217
2016-03-10 0.31879285 7.9062285 34.866848 29.26295
2016-03-11 0.25948498 7.0963826 34.87685 29.302141
2016-03-12 0.20471446 6.990514 34.86188 29.23454
2016-03-13 0.19721279 6.694331 34.872753 29.196938
2016-03-14 0.18236509 6.367041 34.856834 29.285284
2016-03-15 0.17727649 5.89293 34.843666 29.267797
2016-03-16 0.22712238 5.726472 34.46107 29.17101
2016-03-17 0.23996586 7.6359653 34.635708 29.102217
2016-03-18 0.23339869 8.795565 34.68057 29.08964
2016-03-19 0.2433959 4.7125044 34.693104 29.185835
2016-03-20 0.2428241 2.3533354 34.669872 29.477234
2016-03-21 0.26973987 1.7096015 34.6456 29.907072
2016-03-22 0.2563999 2.3829002 34.622314 30.047852
2016-03-23 0.24112517 4.8788576 34.615646 29.749926
2016-03-24 0.21756095 6.93888 34.661633 29.390568
2016-03-25 0.21426943 6.5636196 34.691982 29.29775
2016-03-26 0.21708167 5.677788 34.70475 29.353899
2016-03-27 0.14581098 4.0108366 34.71671 29.543972
2016-03-28 0.10595371 4.899717 34.724537 29.529568
2016-03-29 0.12378999 5.2505608 34.715996 29.517487
2016-03-30 0.100605704 4.1193924 34.72493 29.6599
2016-03-31 0.09821352 4.568313 34.728 29.623327
2016-04-01 0.16683748 6.196298 34.72351 29.585352
2016-04-02 0.22804022 6.689835 34.737915 29.463339
2016-04-03 0.25605392 8.2289915 34.75184 29.259027
2016-04-04 0.28412813 7.740208 34.76345 29.12115
2016-04-05 0.30891225 7.319626 34.764877 29.052992
2016-04-06 0.32925373 8.429934 34.759808 29.008997
2016-04-07 0.32354626 7.53384 34.751526 28.96372
2016-04-08 0.30137074 8.154631 34.758263 28.9823
2016-04-09 0.25684327 6.9447966 34.761036 28.87015
2016-04-10 0.22693065 6.0916424 34.768246 28.966524
2016-04-11 0.16795187 5.4612546 34.768402 28.889963
2016-04-12 0.16127346 6.5729547 34.77608 28.89727
2016-04-13 0.24061637 10.000651 34.7691 28.76185
2016-04-14 0.2452855 8.595058 34.74504 28.680143
2016-04-15 0.2517682 9.782465 34.738132 28.617994
2016-04-16 0.22740158 8.476476 34.747547 28.520145
2016-04-17 0.2200504 6.5130224 34.75334 28.479221
2016-04-18 0.24324352 6.5961995 34.75166 28.492512
2016-04-19 0.23846665 7.6691723 34.759007 28.451933
2016-04-20 0.2309248 8.66483 34.762585 28.437393
2016-04-21 0.21937159 9.852599 34.76317 28.323032
2016-04-22 0.20662466 8.866798 34.769073 28.26325
2016-04-23 0.1892896 8.398043 34.77379 28.198776
2016-04-24 0.18829766 10.250615 34.781944 28.134691
2016-04-25 0.29366106 12.542372 34.79867 27.977417
2016-04-26 0.3304185 12.541389 34.81784 27.828608
2016-04-27 0.27010143 10.27035 34.82209 27.705967
2016-04-28 0.17796084 8.585489 34.83851 27.664942
2016-04-29 0.1524835 9.062442 34.847454 27.585777
2016-04-30 0.13538685 8.282702 34.862885 27.622305
2016-05-01 0.17361271 6.131565 34.87921 27.701128
2016-05-02 0.21912077 4.071319 34.88205 27.900831
2016-05-03 0.25560397 2.6883624 34.883778 27.962435
2016-05-04 0.26711836 2.6663072 34.88064 27.97224
2016-05-05 0.3128029 5.581874 34.875988 27.819592
2016-05-06 0.31220767 6.4898376 34.88025 27.789488
2016-05-07 0.28521067 8.181186 34.887108 27.673054
2016-05-08 0.2744867 8.083199 34.89885 27.626728
2016-05-09 0.20997216 4.125422 34.9213 27.724531
2016-05-10 0.16822685 2.3916528 34.92765 27.791002
2016-05-11 0.17730056 8.639541 34.929646 27.568346
2016-05-12 0.2133995 10.165847 34.94807 27.410692
2016-05-13 0.18354915 10.162327 34.97296 27.308321
2016-05-14 0.19292448 10.140581 34.99322 27.227766
2016-05-15 0.18831077 8.788371 35.00435 27.13971
2016-05-16 0.2052884 8.687628 35.01642 27.071405
2016-05-17 0.21758111 8.059926 35.037613 27.042727
2016-05-18 0.20950821 5.705231 35.046047 27.10783
2016-05-19 0.20570911 7.2983603 35.046734 27.013397
2016-05-20 0.22028692 10.341504 35.057205 26.94159
2016-05-21 0.2641466 10.988846 35.07722 26.866253
2016-05-22 0.2371194 9.836427 35.097054 26.821186
2016-05-23 0.18671496 8.651275 35.111423 26.772299
2016-05-24 0.19477454 7.1025944 35.116997 26.766523
2016-05-25 0.16838357 5.603222 35.12688 26.750477
2016-05-26 0.12551923 3.346382 35.136356 26.947443
2016-05-27 0.22431406 4.8454647 35.130898 26.907148
2016-05-28 0.18863863 4.095858 35.114 26.860308
2016-05-29 0.14650384 5.148937 35.103256 26.847836
2016-05-30 0.18666118 7.6115813 35.100235 26.782204
2016-05-31 0.24739292 9.525212 35.11561 26.728115
2016-06-01 0.2812003 7.99556 35.12794 26.665277
2016-06-02 0.32195583 10.465829 35.125286 26.603624
2016-06-03 0.3311875 6.266973 35.132584 26.567894
2016-06-04 0.30587894 7.2418633 35.133675 26.574133
2016-06-05 0.30580762 7.821552 35.13986 26.498972
2016-06-06 0.28239033 4.0596824 35.140865 26.487497
2016-06-07 0.25680324 2.8784187 35.13792 26.618097
2016-06-08 0.21020262 1.9914943 35.136276 26.87719
2016-06-09 0.15955171 1.3284191 35.143597 26.977818
2016-06-10 0.1354906 2.2167504 35.152504 26.965925
2016-06-11 0.15846808 7.1966496 35.141407 26.525333
2016-06-12 0.34879294 11.991967 35.138237 26.403028
2016-06-13 0.4192492 10.446788 35.13537 26.336874
2016-06-14 0.4749077 13.423421 35.145535 26.18
2016-06-15 0.43268907 12.27351 35.16815 26.017467
2016-06-16 0.34197977 10.051283 35.186497 25.902004
2016-06-17 0.229396 8.421486 35.191616 25.832348
2016-06-18 0.22221744 5.9840364 35.19106 25.888567
2016-06-19 0.26872817 7.158205 35.064095 25.787687
2016-06-20 0.23648028 6.919593 35.1551 25.80034
2016-06-21 0.2192181 4.8634853 35.16355 25.862633
2016-06-22 0.21192239 3.3654077 35.159607 25.907658
2016-06-23 0.1945754 4.5336714 35.160736 25.962397
2016-06-24 0.16871484 2.3819904 35.160995 26.106653
2016-06-25 0.17845832 8.207642 35.167824 25.956913
2016-06-26 0.17681783 7.5754466 35.16935 25.875093
2016-06-27 0.13209069 2.86256 35.171276 26.129065
2016-06-28 0.20305042 9.598958 35.1769 25.85283
2016-06-29 0.26751846 9.093808 35.181812 25.662428
2016-06-30 0.2687073 5.708681 35.188015 25.617634
2016-07-01 0.27104294 6.030103 35.19407 25.701857
2016-07-02 0.2860656 9.146416 35.1953 25.559889
2016-07-03 0.3156892 9.158993 35.20431 25.442085
2016-07-04 0.29005334 5.7184057 35.20849 25.425
2016-07-05 0.27725384 2.0663645 35.20497 25.62408
2016-07-06 0.25776437 7.81874 35.209385 25.473574
2016-07-07 0.22218905 5.148085 35.216934 25.525894
2016-07-08 0.16382673 4.562141 35.217907 25.511412
2016-07-09 0.14686738 6.8101287 35.21743 25.408426
2016-07-10 0.15339595 6.755309 35.219173 25.339231
2016-07-11 0.13469966 5.9579635 35.223774 25.326942
2016-07-12 0.13715172 4.8671875 35.2227 25.352499
2016-07-13 0.15833591 8.311059 35.221107 25.305655
2016-07-14 0.3717464 12.526901 35.225437 25.165442
2016-07-15 0.4079372 12.304837 35.209805 25.046286
2016-07-16 0.23000297 7.4248934 35.19337 24.928423
2016-07-17 0.20721841 8.591937 35.200794 24.895342
2016-07-18 0.22679926 8.082526 35.19155 24.944012
2016-07-19 0.24070524 8.784135 35.192844 24.925781
2016-07-20 0.25783116 8.324217 35.193386 24.93168
2016-07-21 0.24118115 7.1540737 35.191517 24.906832
2016-07-22 0.23731478 5.0022125 35.198994 25.092773
2016-07-23 0.20074993 3.0215302 35.203182 25.124645
2016-07-24 0.17589217 2.3431787 35.2064 25.227747
2016-07-25 0.14437167 4.0099626 35.212746 25.230593
2016-07-26 0.15894917 6.778899 35.21177 25.133018
2016-07-27 0.18767086 8.076318 35.21089 25.063557
2016-07-28 0.26608807 10.708291 35.214123 24.968649
2016-07-29 0.2822331 9.13958 35.217915 24.879616
2016-07-30 0.29312298 8.761975 35.222954 24.85259
2016-07-31 0.29900065 7.4329987 35.231495 24.870422
2016-08-01 0.28867653 4.7758274 35.238556 24.976414
2016-08-02 0.28089106 2.324803 35.242214 25.276405
2016-08-03 0.2592504 10.228041 35.245293 24.88114
2016-08-04 0.28344712 8.09279 35.25255 24.782936
2016-08-05 0.34584546 10.548892 35.25207 24.65366
2016-08-06 0.4040432 11.110631 35.250828 24.501104
2016-08-07 0.25649267 9.92528 35.25005 24.374567
2016-08-08 0.22413999 10.401627 35.257195 24.269411
2016-08-09 0.1787538 7.948138 35.27023 24.233019
2016-08-10 0.10476887 7.14529 35.279366 24.231697
2016-08-11 0.115584396 6.061093 35.280415 24.349194
2016-08-12 0.13239592 6.420404 35.281742 24.302788
2016-08-13 0.18010299 7.2569203 35.289112 24.346771
2016-08-14 0.22838058 9.338371 35.292313 24.22307
2016-08-15 0.39617264 12.842189 35.29766 24.092161
2016-08-16 0.4371071 12.514487 35.30897 24.01903
2016-08-17 0.36801302 10.839232 35.329575 23.955805
2016-08-18 0.30618238 10.116116 35.339848 23.907675
2016-08-19 0.30177402 7.7944174 35.34441 23.893803
2016-08-20 0.2973968 7.194059 35.348877 23.94599
2016-08-21 0.24257295 7.3494015 35.352074 23.997297
2016-08-22 0.20247597 5.7990656 35.344715 23.959967
2016-08-23 0.19817339 3.4631577 35.34509 24.280058
2016-08-24 0.3661735 4.643324 35.34466 24.402584
2016-08-25 0.216696 7.1847267 35.345066 24.226624
2016-08-26 0.18766804 8.135544 35.3464 24.139912
2016-08-27 0.28159794 9.093035 35.349163 24.066364
2016-08-28 0.2795915 7.602656 35.35918 24.056366
2016-08-29 0.2682639 8.028097 35.367123 24.021183
2016-08-30 0.31531745 8.176044 35.371643 24.005068
2016-08-31 0.28636312 7.545869 35.384266 24.05413
2016-09-01 0.27261254 7.1173015 35.39397 24.113289
2016-09-02 0.26436982 5.653029 35.39637 24.26556
2016-09-03 0.26279047 4.6294527 35.39294 24.279934
2016-09-04 0.198872 8.744376 35.397182 24.232853
2016-09-05 0.30567577 10.591908 35.398148 24.159765
2016-09-06 0.3697545 11.503561 35.401905 24.083918
2016-09-07 0.28236228 10.491414 35.4097 24.15829
2016-09-08 0.22649083 9.137075 35.41323 24.140553
2016-09-09 0.20643434 5.1157403 35.412052 24.335087
2016-09-10 0.14203018 6.082717 35.408665 24.398117
2016-09-11 0.15829985 7.0442963 35.408005 24.360481
2016-09-12 0.20322582 7.4909377 35.405384 24.413164
2016-09-13 0.26711568 7.5837965 35.405582 24.57862
2016-09-14 0.27470434 5.599727 35.402073 24.662735
2016-09-15 0.32212168 4.7321286 35.392902 24.964397
2016-09-16 0.30091995 5.6267877 35.377594 24.9346
2016-09-17 0.28902957 5.7203956 35.368923 24.74882
2016-09-18 0.27067605 3.955807 35.359295 25.050531
2016-09-19 0.27061987 2.870116 35.352364 25.251226
2016-09-20 0.22560723 4.1935897 35.351322 25.232077
2016-09-21 0.18199247 3.5368295 35.34864 25.338491
2016-09-22 0.122571 3.1195116 35.328354 25.474522
2016-09-23 0.23409232 3.3904135 35.316372 25.424074
2016-09-24 0.31171373 5.631214 35.335697 25.325026
2016-09-25 0.3419487 4.7702165 35.326065 25.51299
2016-09-26 0.31572896 3.3198264 35.321125 25.879427
2016-09-27 0.26353848 3.4818408 35.328823 26.056435
2016-09-28 0.29471612 5.547861 35.355595 25.62015
2016-09-29 0.35832432 6.7796516 35.358414 25.667425
2016-09-30 0.38803858 5.820426 35.28837 25.731941
2016-10-01 0.31482205 2.9192698 35.33035 25.79212
2016-10-02 0.2706548 4.4080257 35.33381 25.894262
2016-10-03 0.32797825 4.653883 35.345207 25.849798
2016-10-04 0.2041512 8.428925 35.350098 25.714998
2016-10-05 0.2088824 7.922379 35.36437 25.448471
2016-10-06 0.21056429 9.159821 35.37142 25.461283
2016-10-07 0.14016768 8.873269 35.382065 25.52788
2016-10-08 0.12765552 7.4522595 35.386036 25.718597
2016-10-09 0.27206367 5.1157775 35.382923 26.167902
2016-10-10 0.25117636 4.6931896 35.37259 26.571066
2016-10-11 0.19902754 2.4080656 35.389957 27.153215
2016-10-12 0.27038515 3.3112571 35.40867 27.182878
2016-10-13 0.3394727 3.0261245 35.40904 27.145441
2016-10-14 0.28649658 6.2156653 35.381615 26.678133
2016-10-15 0.33289456 9.861906 35.367764 25.786108
2016-10-16 0.38815945 7.4911284 35.3794 25.813408
2016-10-17 0.30926833 4.6282897 35.38128 26.179218
2016-10-18 0.30815697 3.3651056 35.389915 26.499722
2016-10-19 0.23361953 5.283929 35.38898 26.36267
2016-10-20 0.18060985 6.933356 35.381474 26.113127
2016-10-21 0.16740459 7.5855637 35.381935 26.024408
2016-10-22 0.23904312 4.850028 35.38782 26.372015
2016-10-23 0.2883842 3.840963 35.404217 26.670897
2016-10-24 0.24753155 9.745403 35.377872 26.101372
2016-10-25 0.2724325 7.5032287 35.38526 26.182125
2016-10-26 0.27992934 7.83723 35.385223 26.175285
2016-10-27 0.25528288 5.980328 35.389618 26.344528
2016-10-28 0.23624554 5.9750953 35.393646 26.491137
2016-10-29 0.24577415 6.9653783 35.39675 26.434118
2016-10-30 0.22721808 6.443513 35.40302 26.603493
2016-10-31 0.23177502 4.5239067 35.411156 26.754166
2016-11-01 0.26785257 4.355552 35.425854 26.932762
2016-11-02 0.2672074 3.787658 35.43808 27.336454
2016-11-03 0.18770921 5.471358 35.43232 26.993961
2016-11-04 0.14551578 5.281262 35.430016 26.855564
2016-11-05 0.1884816 4.67798 35.428017 27.144878
2016-11-06 0.2855312 3.0969324 35.449673 27.801733
2016-11-07 0.2944851 3.5353117 35.450386 27.748814
2016-11-08 0.21802938 4.5712605 35.44709 27.424791
2016-11-09 0.24180077 3.510929 35.45226 27.643953
2016-11-10 0.3495773 4.371525 35.470634 28.017591
2016-11-11 0.4348845 5.5298 35.476387 28.109747
2016-11-12 0.4731801 6.474529 35.46993 27.873926
2016-11-13 0.45331848 6.794435 35.485027 27.981396
2016-11-14 0.36299765 3.7633874 35.501583 28.102667
2016-11-15 0.30432957 6.74029 35.481842 27.38762
2016-11-16 0.31363901 8.227721 35.45524 26.846416
2016-11-17 0.26935047 10.133169 35.45329 26.637222
2016-11-18 0.2445765 9.778188 35.459984 26.65488
2016-11-19 0.22940654 8.720507 35.464985 26.678503
2016-11-20 0.21492626 8.202691 35.466206 26.829113
2016-11-21 0.2222028 8.007873 35.46538 26.966658
2016-11-22 0.23217705 7.56718 35.45675 26.980225
2016-11-23 0.23699799 4.2201815 35.43264 27.340595
2016-11-24 0.21585414 2.2086601 35.40004 28.169659
2016-11-25 0.25679418 4.0464373 35.40665 28.292704
2016-11-26 0.24979281 6.311461 35.406536 27.869543
2016-11-27 0.34310383 8.338687 35.42292 27.357836
2016-11-28 0.2667462 7.7889857 35.426456 27.09636
2016-11-29 0.23169 5.9275513 35.425392 27.212687
2016-11-30 0.20147768 2.206681 35.427982 28.008125
2016-12-01 0.2484669 3.2757778 35.444176 28.363314
2016-12-02 0.30372223 4.0136485 35.478153 28.695658
2016-12-03 0.22815713 3.5798547 35.503605 28.728167
2016-12-04 0.19511747 4.9214015 35.508667 28.410591
2016-12-05 0.14618309 5.490845 35.518253 28.212446
2016-12-06 0.17605521 5.807914 35.510754 28.231123
2016-12-07 0.17888752 5.6069064 35.488678 28.30919
2016-12-08 0.27659824 5.4177575 35.465996 28.394167
2016-12-09 0.30028984 4.1747246 35.484676 28.729116
2016-12-10 0.27615225 6.265619 35.483013 28.609938
2016-12-11 0.31091276 8.376242 35.468052 28.266357
2016-12-12 0.30314848 8.280203 35.433678 27.926472
2016-12-13 0.31054616 8.080262 35.408173 27.677479
2016-12-14 0.3062599 6.8608704 35.40832 27.688992
2016-12-15 0.28307202 4.9916005 35.405308 27.998997
2016-12-16 0.24935365 4.7520347 35.400814 28.273687
2016-12-17 0.25338405 4.3168664 35.399033 28.504097
2016-12-18 0.2274385 3.964976 35.40612 28.713894
2016-12-19 0.18964137 5.5978384 35.41298 28.296152
2016-12-20 0.19317684 6.8997655 35.407536 28.022741
2016-12-21 0.21341269 5.304791 35.416004 28.325565
2016-12-22 0.2460353 4.8613596 35.435516 28.711266
2016-12-23 0.16955933 7.819467 35.439545 28.22924
2016-12-24 0.21637806 7.32661 35.435135 28.100513
2016-12-25 0.20157418 6.4162464 35.43829 28.001808
2016-12-26 0.21854256 6.817115 35.446037 28.137888
2016-12-27 0.257122 6.431224 35.444103 28.18108
2016-12-28 0.21587096 6.543292 35.441986 28.169184
2016-12-29 0.24738932 5.99323 35.437553 28.13281
2016-12-30 0.23198257 3.3576345 35.43532 28.612068
2016-12-31 0.29295143 3.007254 35.45977 29.215414
2017-01-01 0.25988215 3.1046567 35.480427 29.664713
2017-01-02 0.2441606 2.2357004 35.48834 29.751211
2017-01-03 0.3189218 3.8681307 35.434586 29.717407
2017-01-04 0.17816463 2.6125443 35.404854 29.675451
2017-01-05 0.20351596 3.3357224 35.29923 29.536228
2017-01-06 0.249825 2.5382636 34.97787 29.535273
2017-01-07 0.30267438 6.801691 35.033386 29.132565
2017-01-08 0.5455301 12.516064 35.37985 27.934017
2017-01-09 0.3577789 10.830359 35.383694 27.836166
2017-01-10 0.30318245 7.955622 35.3713 27.891827
2017-01-11 0.3058005 8.577692 35.35781 27.884115
2017-01-12 0.32017204 5.8471665 35.345 28.002628
2017-01-13 0.30153027 3.7664003 35.31611 28.271273
2017-01-14 0.30186102 3.1183531 35.28278 28.741617
2017-01-15 0.29066837 3.358655 35.262505 28.918655
2017-01-16 0.23852165 3.8819027 35.1917 28.68831
2017-01-17 0.18414503 4.66351 35.172543 28.463434
2017-01-18 0.19865124 4.9055376 35.234222 28.784725
2017-01-19 0.13543844 2.8905866 35.22535 29.625368
2017-01-20 0.33647537 2.4127743 35.20635 30.150642
2017-01-21 0.22032675 2.0715256 35.22147 30.74655
2017-01-22 0.18602683 3.7008429 35.245167 30.71057
2017-01-23 0.25041226 5.5874877 35.2423 30.085104
2017-01-24 0.25779933 7.281289 35.193035 29.721811
2017-01-25 0.25082907 6.2434793 35.17309 29.503872
2017-01-26 0.26808426 6.142014 35.191643 29.593214
2017-01-27 0.23896495 5.2110686 35.192417 29.757969
2017-01-28 0.25726455 5.976325 35.186935 29.708418
2017-01-29 0.2677347 8.572054 35.19262 29.617674
2017-01-30 0.24480599 7.4954844 35.215942 29.24856
2017-01-31 0.27379277 8.139815 35.18169 28.960419
2017-02-01 0.16511552 7.670279 35.154564 28.90719
2017-02-02 0.15415192 7.5028205 35.155884 28.978844
2017-02-03 0.15356733 7.9383 35.16454 29.027193
2017-02-04 0.15243196 8.45817 35.178406 28.927876
2017-02-05 0.19264926 9.453042 35.18547 28.871952
2017-02-06 0.2210648 8.175103 35.19614 28.802553
2017-02-07 0.29155266 8.145506 35.20354 28.801807
2017-02-08 0.334802 9.426866 35.21342 28.678144
2017-02-09 0.36689353 9.368901 35.231174 28.539886
2017-02-10 0.32482028 7.5520825 35.247986 28.58892
2017-02-11 0.2821695 4.3251104 35.250694 28.700424
2017-02-12 0.30759928 3.9709702 35.25227 29.061636
2017-02-13 0.42106816 7.1245112 35.246216 29.022133
2017-02-14 0.35661483 5.3508 35.23568 29.401236
2017-02-15 0.22219764 3.8237126 35.238834 29.584711
2017-02-16 0.20845318 5.615224 35.12402 29.177917
2017-02-17 0.12292944 4.964501 35.125458 29.03127
2017-02-18 0.1384693 1.7155393 35.149025 29.64897
2017-02-19 0.2234369 2.8227267 35.149204 29.795668
2017-02-20 0.15638071 2.2036598 35.09361 30.04617
2017-02-21 0.20680168 3.2151823 35.05925 30.102924
2017-02-22 0.23634452 5.7956553 35.102585 29.756758
2017-02-23 0.281232 7.607163 35.132706 29.326649
2017-02-24 0.30422336 7.765946 35.14544 29.192755
2017-02-25 0.29108953 7.3774433 35.151474 29.108572
2017-02-26 0.34809613 8.171011 35.16302 28.947372
2017-02-27 0.32256714 8.507914 35.182907 28.891895
2017-02-28 0.2664189 8.618624 35.18881 28.782682
2017-03-01 0.2889444 9.240544 35.19706 28.720469
2017-03-02 0.24307041 7.9566464 35.186993 28.658257
2017-03-03 0.13818397 5.5839534 35.124947 28.702806
2017-03-04 0.19199799 5.251485 34.981182 28.706661
2017-03-05 0.16903864 3.379941 34.94074 28.877066
2017-03-06 0.29246053 1.6474667 34.955032 29.27927
2017-03-07 0.35476863 2.0913444 34.904705 29.73233
2017-03-08 0.29574132 3.5941436 34.94097 29.47447
2017-03-09 0.2970007 6.7739754 34.595455 29.306627
2017-03-10 0.3508898 6.477223 34.938873 28.917156
2017-03-11 0.29151505 4.6106315 34.941883 29.145271
2017-03-12 0.27532318 5.0910606 34.96128 29.165789
2017-03-13 0.26114243 3.5011635 34.986473 29.069513
2017-03-14 0.29783818 3.2004387 34.97081 29.41728
2017-03-15 0.3038451 3.4563212 34.9125 29.710106
2017-03-16 0.2292461 3.085478 34.894173 30.039202
2017-03-17 0.2397831 3.4455683 34.92024 30.149633
2017-03-18 0.21090679 2.4848516 34.93517 30.177889
2017-03-19 0.1313606 2.533832 34.928394 30.286556
2017-03-20 0.17883602 3.128319 34.868637 30.078812
2017-03-21 0.16968179 2.2616918 34.802666 30.054203
2017-03-22 0.2624103 1.9547209 34.780277 30.121202
2017-03-23 0.27991676 3.7481759 34.71636 30.055927
2017-03-24 0.25066346 7.9100094 34.7306 29.65982
2017-03-25 0.3903561 11.378382 34.871204 29.064392
2017-03-26 0.4522118 10.350784 34.982616 28.509384
2017-03-27 0.39802927 13.42578 35.046566 28.152435
2017-03-28 0.48529536 16.690405 35.070835 27.92378
2017-03-29 0.5050281 13.347383 35.0444 28.028257
2017-03-30 0.3343459 8.849734 35.047863 28.227509
2017-03-31 0.2687817 5.3349733 35.048714 28.305904
2017-04-01 0.19622909 6.0022783 35.073494 28.186447
2017-04-02 0.27405939 7.3800926 35.070614 28.078856
2017-04-03 0.32883936 10.325623 35.067883 28.015667
2017-04-04 0.35637602 11.042464 35.05933 27.98446
